time;current_supply;current_sbd_supply;pending_rewarded_vesting_shares;pending_rewarded_vesting_steem;total_pow;total_vesting_fund_steem; total_vesting_shares;virtual_supply;account_count
1503189660;253783427.776;3489782.066;284571256.444792;137661.517;514415;183064343.096;377731226393.374578;256888216.090;321292
1503189720;253783490.200;3489762.468;284569712.041385;137660.773;514415;183064331.688;377731188954.953415;256888261.079;321295
1503189780;253783531.587;3489765.666;284478251.720367;137616.453;514415;183064322.891;377731156905.528028;256888305.311;321298
1503189906;253783592.297;3489804.377;284554971.732752;137653.635;514415;183064384.183;377731254169.444041;256888400.461;321301
1503189960;253783628.207;3489809.610;284561372.192394;137656.737;514415;183064401.726;377731277851.014119;256888441.027;321305
1503190080;253783689.013;3489841.899;284661332.422113;137705.182;514415;183064448.797;377731347161.156605;256888530.560;321310
1503190140;253783716.606;3489861.452;284708098.759949;137727.847;514415;183064471.283;377731379651.348674;256888575.549;321312
1503190200;253783758.512;3489864.068;284687963.881907;137718.089;514415;183064502.937;377731431057.984989;256888619.782;321312
1503190320;253783845.858;3489866.999;284387307.630588;137572.437;514415;183064680.353;377731769440.979836;256888709.736;321315
1503190380;253783884.799;3489873.798;284381282.363955;137569.517;514415;183064660.018;377731713574.139895;256888754.726;321317
1503190500;253783937.298;3489915.910;283852775.481536;137313.462;514415;183064993.398;377732373816.873170;256888844.691;321323
1503190560;253783981.182;3489918.004;283851330.435684;137312.762;514415;183065011.699;377732397672.281340;256888890.438;321328
1503190680;253784023.163;3489971.101;283963103.152684;137366.932;514415;183065048.711;377732446223.785725;256888979.658;321334
1503190740;253784065.313;3489974.281;283920772.643965;137346.417;514415;183065070.410;377732477088.748363;256889024.637;321340
1503190863;253784130.475;3490004.658;283967680.679939;137369.151;514415;183065186.484;377732688083.666079;256889116.825;321347
1503190920;253784167.872;3490010.706;283989696.661276;137379.821;514415;183065207.314;377732717851.997233;256889159.603;321349
1503190980;253785505.923;3488557.301;284007398.368349;137388.400;514415;183065222.768;377732735831.967434;256889204.589;321356
1503191040;253785540.071;3488569.486;284013196.128680;137391.210;514415;183065238.114;377732753588.205956;256889249.578;321359
1503191160;253785613.150;3488588.479;283952432.025963;137361.763;514415;183065468.597;377733201350.016228;256889339.554;321367
1503191220;253785652.663;3488594.636;283638477.906491;137209.611;514415;183065383.286;377733011419.813604;256889384.545;321370
1503191280;253785688.127;3488605.344;283631668.089852;137206.311;514415;183065413.537;377733059931.840207;256889429.536;321373
1503191400;253785767.080;3488617.726;283615735.890375;137198.590;514415;183065462.417;377733132975.915752;256889519.505;321379
1503191460;253785798.844;3488631.738;283256112.144146;137024.304;514415;183065650.866;377733507915.194080;256889563.735;321380
1503191580;253785885.845;3488634.435;283190935.926481;136992.718;514415;183065705.850;377733593551.882713;256889653.135;321384
1503191640;253785931.144;3488634.074;283219032.951562;137006.335;514415;183066282.738;377734769982.231984;256889698.113;321388
1503191700;253785974.638;3488634.757;283213209.533946;137003.513;514415;183066303.285;377734798471.851556;256889742.215;321390
1503191760;253786016.299;3488638.496;283202335.421422;136998.243;514415;183066257.105;377734689275.104829;256889787.202;321391
1503191880;253786053.722;3488695.722;283283801.544610;137037.726;514415;183066150.781;377734442074.532630;256889875.538;321396
1503191940;253786098.622;3488696.663;283244064.420193;137018.469;514415;183066184.161;377734497045.570503;256889921.275;321398
1503192060;253786172.858;3488714.354;283251786.799450;137022.212;514415;183066111.836;377734319995.448446;256890011.251;321402
1503192120;253786204.649;3488728.335;283272998.248358;137032.492;514415;183066128.604;377734340687.093814;256890055.480;321404
1503192240;253786273.757;3488748.779;283442135.348937;137114.463;514415;183066158.073;377734373677.943854;256890142.777;321409
1503192300;253786300.682;3488769.081;283491561.431388;137138.417;514415;183066173.542;377734391689.265831;256890187.764;321411
1503192360;253786320.917;3488796.406;283521569.225289;137152.965;514415;183066206.683;377734446174.763508;256890232.310;321414
1503192480;253786381.951;3488828.091;283496392.322058;137140.764;514415;183066537.976;377735101944.281744;256890321.533;321418
1503192540;253786425.128;3488830.978;283162560.807859;136978.977;514415;183066718.722;377735460988.198266;256890367.279;321420
1503192600;253786473.051;3488827.682;283156888.524406;136976.228;514415;183066733.025;377735476592.398477;256890412.269;321421
1503192720;253786556.991;3488833.622;283052324.632187;136925.552;514415;183066636.637;377735249891.005900;256890501.494;321426
1503192780;253786600.794;3488834.080;283033070.738281;136916.221;514415;183066673.771;377735312605.819872;256890545.705;321432
1503192840;253786642.905;3488837.305;283036838.454340;136918.047;514415;183066687.444;377735326911.220924;256890590.685;321433
1503192960;253786723.759;3488847.560;283030506.457777;136914.979;514415;183066344.245;377734590946.673640;256890680.662;321440
1503193020;253786766.499;3488849.939;282984210.169766;136892.542;514415;183066382.432;377734655833.586292;256890725.519;321441
1503193080;253786785.725;3488878.045;282955005.098930;136878.389;514415;183066459.895;377734801763.319924;256890769.750;321443
1503193140;253786831.474;3488877.191;282943910.154928;136873.012;514415;183066480.131;377734829608.324618;256890814.740;321447
1503193263;253786917.179;3488884.477;282893706.509501;136848.682;514415;183066537.282;377734919023.982065;256890906.927;321450
1503193320;253786956.781;3488888.046;282888844.733959;136846.326;514415;183066462.124;377734750733.190311;256890949.704;321452
1503193440;253787036.717;3488899.323;282895291.641763;136849.451;514415;183066498.596;377734798173.219270;256891039.673;321459
1503193500;253787071.621;3488910.657;282916246.794567;136859.607;514415;183066558.365;377734907590.806227;256891084.661;321459
1503193620;253787124.998;3488951.793;282908070.264217;136855.650;514415;183066669.946;377735110018.410902;256891174.635;321460
1503193680;253787164.805;3488957.620;282877281.286185;136840.730;514415;183066701.689;377735161612.409975;256891219.627;321460
1503193740;253787201.995;3488966.381;282896280.848132;136849.938;514415;183066714.607;377735174358.320940;256891264.611;321462
1503193800;253787239.762;3488974.476;282893522.031837;136848.601;514415;183066741.346;377735215623.867140;256891309.580;321464
1503193860;253787277.643;3488982.464;282901860.085269;136852.642;514415;183066756.961;377735233934.853811;256891354.568;321467
1503193980;253787338.736;3489014.923;282924441.162529;136863.586;514415;183066817.321;377735330662.411206;256891444.539;321471
1503194040;253787382.328;3489016.495;282886885.464048;136845.385;514415;183066864.573;377735414254.054088;256891489.529;321472
1503194100;253787424.735;3489018.547;282864011.689878;136834.300;514415;183066899.282;377735471965.871981;256891533.762;321472
1503194160;253787463.877;3489025.969;282862181.353405;136833.413;514415;183066921.493;377735503888.477189;256891579.507;321474
1503194280;253787549.349;3489031.031;282827825.544566;136816.763;514415;183066973.520;377735583426.003027;256891669.483;321485
1503194340;253787565.047;3489063.955;282844923.811474;136825.053;514415;183067070.723;377735770092.216177;256891714.473;321485
1503194490;253787671.173;3489066.467;282698537.800487;136754.109;514415;183067174.382;377735949906.967732;256891822.834;321490
1503194520;253787692.963;3489067.684;282700623.788545;136755.120;514415;183067181.924;377735958515.448569;256891845.706;321492
1503194580;253787733.740;3489072.413;282710979.799489;136760.139;514415;183067197.816;377735977399.520438;256891890.691;321498
1503194640;253787765.939;3489086.781;282662039.998520;136736.421;514415;183067251.111;377736073460.622677;256891935.672;321503
1503194769;253787825.701;3489112.199;282757823.692398;136782.842;514415;183067157.361;377735850115.496763;256892018.048;321510
1503194829;253787869.587;3489113.180;282759787.997177;136783.794;514415;183067169.703;377735861674.543392;256892062.807;321511
1503194889;253787913.796;3489114.059;282739127.233875;136773.781;514415;183067197.110;377735904318.497129;256892107.798;321513
1503194952;253787957.209;3489118.314;282735505.686469;136772.026;514415;183067216.741;377735930222.423044;256892154.997;321515
1503195009;253787992.949;3489126.223;282808949.724572;136807.621;514415;183067239.037;377735963017.455056;256892197.773;321519
1503195129;253788064.387;3489147.059;282935201.197270;136868.808;514415;183067277.443;377736014444.370158;256892287.749;321522
1503195189;253788097.518;3489160.387;282955716.511275;136878.751;514415;183067296.699;377736040268.432561;256892332.737;321524
1503195309;253788114.315;3489241.791;283167597.940945;136981.438;514415;183067332.369;377736086053.163148;256892421.958;321529
1503195369;253788152.277;3489249.686;283148573.068510;136972.218;514415;183067362.535;377736134388.785602;256892466.944;321531
1503195429;253788193.271;3489255.028;283136807.573047;136966.516;514415;183067383.377;377736163484.800476;256892512.690;321532
1503195489;253788232.708;3489260.420;283135791.935710;136966.024;514415;183067400.233;377736184356.625990;256892556.925;321532
1503195549;253788275.017;3489264.275;283127566.934582;136962.038;514415;183067423.210;377736217860.014974;256892602.663;321535
1503195669;253788357.544;3489272.312;283121442.338302;136959.070;514415;183067478.588;377736304309.945891;256892692.341;321541
1503195729;253788398.989;3489275.449;283125385.207193;136960.981;514415;183067481.222;377736295835.839068;256892736.577;321543
1503195849;253788472.877;3489292.537;283146280.785926;136971.108;514415;183067520.819;377736349723.304873;256892825.667;321548
1503195909;253788477.498;3489337.912;283520038.270843;137152.247;514415;183067428.713;377736145763.386254;256892870.658;321551
1503195969;253788511.027;3489348.795;283595111.697986;137188.631;514415;183067391.172;377736054392.595067;256892913.869;321554
1503196029;253788531.956;3489375.839;283658657.435186;137219.428;514415;183067403.973;377736066894.949584;256892958.859;321556
1503196089;253788568.217;3489385.645;283675110.698132;137227.402;514415;183067424.103;377736094523.594663;256893003.844;321557
1503196149;253788610.833;3489388.316;283668761.633848;137224.325;514415;183067391.131;377736012583.039023;256893048.836;321558
1503196209;253788641.706;3489404.067;283707998.755556;137243.341;514415;183067397.406;377736011621.805952;256893093.722;321559
1503196269;253788614.317;3489485.418;283928750.609374;137350.327;514415;183067409.848;377736023387.011433;256893138.710;321560
1503196329;253788658.205;3489486.657;283928618.538330;137350.263;514415;183067423.755;377736038175.213778;256893183.700;321561
1503196389;253788699.955;3489490.301;283940076.259789;137355.816;514415;183067443.396;377736064794.963956;256893228.692;321564
1503196509;253788786.064;3489493.795;283868842.126368;137321.293;514415;183077358.225;377756494947.829781;256893317.910;321569
1503196569;253788802.148;3489526.281;283942712.844503;137357.094;514415;183077373.832;377756513243.871067;256893362.896;321572
1503196629;253788843.875;3489528.746;283946389.710735;137358.876;514415;183077389.253;377756531156.066075;256893406.816;321575
1503196689;253788889.260;3489529.154;284017359.432709;137393.271;514415;183077353.563;377756443605.478943;256893452.564;321577
1503196749;253788933.432;3489530.075;283992520.151814;137381.233;514415;183077379.696;377756483620.854579;256893497.555;321580
1503196809;253788973.845;3489534.369;283994981.670921;137382.426;514415;183077395.205;377756501714.647879;256893541.788;321582
1503196869;253789014.372;3489540.124;283992524.996053;137381.244;514415;183077412.236;377756522962.638773;256893587.436;321585
1503196929;253789042.912;3489557.760;284011543.029524;137390.461;514415;183073084.872;377747580099.701603;256893631.666;321587
1503196989;253789078.829;3489567.957;283916874.819788;137344.581;514415;183073176.157;377747754548.211994;256893676.655;321592
1503197049;253789082.598;3489614.286;284056115.366110;137412.063;514415;183073189.575;377747768326.703376;256893721.642;321597
1503197169;253789140.557;3489650.276;284378470.943129;137568.291;514415;183073224.200;377747811957.329945;256893811.621;321602
1503197229;253789180.357;3489656.106;284323023.539730;137541.419;514415;183073258.859;377747869563.613163;256893856.607;321606
1503197334;253789254.157;3489661.858;284264821.751871;137513.217;514415;183073234.096;377747794139.935778;256893935.525;321610
1503197394;253789293.566;3489668.124;284276508.562464;137518.881;514415;183073243.672;377747799990.252258;256893980.509;321612
1503197514;253789444.747;3489598.846;284291643.026521;137526.217;514415;183073160.663;377747600899.597107;256894070.054;321615
